PERIOD,PSGC,PROVINCE,LOCATION,GLOBAL_MORANS_I,LOCAL_MORANS_I,LOCAL_MORAN_CLUSTER,GI_STAR_Z_SCORE,GI_STAR_P_VALUE,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,AUTOMATIC_ALERT,ALERT_REASON
2025-02,1204712000,Cotabato,PIKIT,0.33708227463891594,0.3070889535428456,NOT_SIGNIFICANT,-1.0473356984615816,0.29494477699051547,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1204713000,Cotabato,PRESIDENT ROXAS,0.33708227463891594,0.21628085909132888,NOT_SIGNIFICANT,-1.4498164783394312,0.14710970308706117,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1204714000,Cotabato,TULUNAN,0.33708227463891594,-0.09033024410596914,NOT_SIGNIFICANT,0.1799264433966102,0.8572103151456797,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1204715000,Cotabato,ANTIPAS,0.33708227463891594,0.1659548216639715,NOT_SIGNIFICANT,-1.4787459966794356,0.139208213948297,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1204716000,Cotabato,BANISILAN,0.33708227463891594,1.1604885250816686,LOW-LOW,-2.0405304481348905,0.04129752158251675,COLD_SPOT_95,0,0,0,NONE
2025-02,1204717000,Cotabato,ALEOSAN,0.33708227463891594,-0.06379825273333016,NOT_SIGNIFICANT,-1.1413100252212718,0.2537409317007,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1204718000,Cotabato,ARAKAN,0.33708227463891594,0.6155441594303145,LOW-LOW,-1.4035970917620075,0.16043886163577603,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1206302000,South Cotabato,BANGA,0.33708227463891594,0.9123950833222284,HIGH-HIGH,3.8545298050316026,0.00011595225784297889,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206306000,South Cotabato,KORONADAL,0.33708227463891594,1.7865203379003896,HIGH-HIGH,2.6768763127044846,0.007431206261242486,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2025-02,1206311000,South Cotabato,NORALA,0.33708227463891594,1.4268448983905153,HIGH-HIGH,3.1033854880668046,0.0019132025820021857,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206312000,South Cotabato,POLOMOLOK,0.33708227463891594,0.9077325484712475,HIGH-HIGH,1.8262710854073565,0.06780943837578852,HOT_SPOT_90,1,12,1,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP
2025-02,1206313000,South Cotabato,SURALLAH,0.33708227463891594,0.43091134149368765,HIGH-HIGH,1.34267596061327,0.17937692203608113,NOT_SIGNIFICANT,0,0,1,TRANSMISSION_PRESSURE_PROXY
2025-02,1206314000,South Cotabato,TAMPAKAN,0.33708227463891594,1.0201268316305565,HIGH-HIGH,2.9151693522929714,0.0035549557918345986,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206315000,South Cotabato,TANTANGAN,0.33708227463891594,1.251491511359312,HIGH-HIGH,2.826910049109348,0.004699952793659311,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206316000,South Cotabato,T'BOLI,0.33708227463891594,-0.17123013525143174,NOT_SIGNIFICANT,1.6301429519642563,0.10307128765069731,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1206317000,South Cotabato,TUPI,0.33708227463891594,0.6960129599310477,HIGH-HIGH,2.8623927409567056,0.00420455544705974,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206318000,South Cotabato,SANTO NIÑO,0.33708227463891594,1.3423005374259669,HIGH-HIGH,2.4539992422152292,0.014127727917252926,HOT_SPOT_95,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206319000,South Cotabato,LAKE SEBU,0.33708227463891594,0.09300282859062683,NOT_SIGNIFICANT,-1.0721895895530429,0.28363488536646,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1206501000,Sultan Kudarat,BAGUMBAYAN,0.33708227463891594,0.10828702792093634,NOT_SIGNIFICANT,0.9855764047253003,0.3243410213239353,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1206502000,Sultan Kudarat,COLUMBIO,0.33708227463891594,0.4332973962468775,HIGH-HIGH,1.6805244724201678,0.09285531694050739,HOT_SPOT_90,1,12,1,CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206503000,Sultan Kudarat,ESPERANZA,0.33708227463891594,0.01092408953555995,NOT_SIGNIFICANT,-0.22502943456918328,0.8219563759632278,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1206504000,Sultan Kudarat,ISULAN,0.33708227463891594,0.1451919695958192,NOT_SIGNIFICANT,0.8389401815656811,0.4015028780700238,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1206505000,Sultan Kudarat,KALAMANSIG,0.33708227463891594,0.3144060392116868,NOT_SIGNIFICANT,-1.39686465381812,0.16245427545026725,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1206506000,Sultan Kudarat,LEBAK,0.33708227463891594,6.4032665935448e-05,NOT_SIGNIFICANT,-0.36171884628961665,0.7175621420909744,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1206507000,Sultan Kudarat,LUTAYAN,0.33708227463891594,-1.340201231105674,LOW-HIGH,1.9678051918351342,0.049090456594417346,HOT_SPOT_95,1,12,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206508000,Sultan Kudarat,LAMBAYONG,0.33708227463891594,-0.09173090013844765,NOT_SIGNIFICANT,0.596761288297959,0.5506667670883189,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1206509000,Sultan Kudarat,PALIMBANG,0.33708227463891594,0.9112822242838052,LOW-LOW,-1.8928927935815298,0.05837212780302488,COLD_SPOT_90,0,0,0,NONE
2025-02,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,0.33708227463891594,-0.184145902367134,NOT_SIGNIFICANT,0.5005657984078496,0.6166767378181833,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206511000,Sultan Kudarat,TACURONG,0.33708227463891594,0.7859385242085796,HIGH-HIGH,1.7805595321617298,0.07498443574252382,HOT_SPOT_90,1,12,1,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,0.33708227463891594,0.25524661038943003,NOT_SIGNIFICANT,-0.9823103237849826,0.32594699004351635,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1208001000,Sarangani,ALABEL,0.33708227463891594,-0.056230717825897426,NOT_SIGNIFICANT,0.11938700030333939,0.9049687598883644,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1208002000,Sarangani,GLAN,0.33708227463891594,0.3578078359360691,LOW-LOW,-1.0470261180737768,0.29508753236725405,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1208003000,Sarangani,KIAMBA,0.33708227463891594,0.11962454271273291,NOT_SIGNIFICANT,-0.9395702707395462,0.347438031635955,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1208004000,Sarangani,MAASIM,0.33708227463891594,-0.24138258609230206,NOT_SIGNIFICANT,0.43080584741776523,0.666609547473838,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1208005000,Sarangani,MAITUM,0.33708227463891594,0.41426626463464894,LOW-LOW,-1.3118324299013007,0.1895766802057719,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1208006000,Sarangani,MALAPATAN,0.33708227463891594,0.3895093838974267,LOW-LOW,-1.0470261180737768,0.29508753236725405,NOT_SIGNIFICANT,0,0,0,NONE
2025-02,1208007000,Sarangani,MALUNGON,0.33708227463891594,0.09535744773720449,NOT_SIGNIFICANT,1.791169210525997,0.0732661454560488,HOT_SPOT_90,1,12,0,CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2025-02,1230800000,General Santos City,GENERAL SANTOS,0.33708227463891594,0.1690264730109316,NOT_SIGNIFICANT,1.0209185960447344,0.30729300789485736,NOT_SIGNIFICANT,0,0,1,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP
2025-03,1204701000,Cotabato,ALAMADA,0.37050155700630516,0.7742859903829287,LOW-LOW,-1.7461023122947943,0.08079317509394034,COLD_SPOT_90,0,0,0,NONE
2025-03,1204702000,Cotabato,CARMEN,0.37050155700630516,0.5559969606288054,LOW-LOW,-1.5901247488970411,0.11180668837666001,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204703000,Cotabato,KABACAN,0.37050155700630516,0.014929841093047787,NOT_SIGNIFICANT,-0.771522647457931,0.4403972038117724,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204704000,Cotabato,KIDAPAWAN,0.37050155700630516,-0.16907474741632036,NOT_SIGNIFICANT,-0.47416633891775334,0.6353812951137823,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204705000,Cotabato,LIBUNGAN,0.37050155700630516,0.26692373288541293,NOT_SIGNIFICANT,-1.8364542342197019,0.06629050479248441,COLD_SPOT_90,0,0,0,NONE
2025-03,1204706000,Cotabato,MAGPET,0.37050155700630516,0.24220550550846295,NOT_SIGNIFICANT,-1.0666750293392324,0.28611860677412493,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204707000,Cotabato,MAKILALA,0.37050155700630516,-0.007210375047919668,NOT_SIGNIFICANT,-0.24217923193837318,0.808641286643743,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204708000,Cotabato,MATALAM,0.37050155700630516,-0.0763264223196978,NOT_SIGNIFICANT,0.0011307596050656149,0.9990977845614033,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204709000,Cotabato,MIDSAYAP,0.37050155700630516,0.019800232285015176,NOT_SIGNIFICANT,-0.5279554855954152,0.597530232393487,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204710000,Cotabato,M'LANG,0.37050155700630516,-0.13084703563323183,NOT_SIGNIFICANT,-0.2153351183767459,0.8295060512817445,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204711000,Cotabato,PIGKAWAYAN,0.37050155700630516,0.4668365758427421,LOW-LOW,-1.2023267214817617,0.22923696785501957,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204712000,Cotabato,PIKIT,0.37050155700630516,0.2751815433532218,NOT_SIGNIFICANT,-0.9672676342260693,0.3334102591085001,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204713000,Cotabato,PRESIDENT ROXAS,0.37050155700630516,0.17631431669038197,NOT_SIGNIFICANT,-1.4509904996514873,0.14678250566566226,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204714000,Cotabato,TULUNAN,0.37050155700630516,-0.050076874919229464,NOT_SIGNIFICANT,-0.007651434674557903,0.9938950979732613,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204715000,Cotabato,ANTIPAS,0.37050155700630516,0.07561412853747529,NOT_SIGNIFICANT,-1.4208443411394185,0.15536201681623082,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204716000,Cotabato,BANISILAN,0.37050155700630516,1.1545157639318415,LOW-LOW,-2.0254506275363453,0.042821113323628424,COLD_SPOT_95,0,0,0,NONE
2025-03,1204717000,Cotabato,ALEOSAN,0.37050155700630516,-0.08005358648682111,NOT_SIGNIFICANT,-1.0547529880490576,0.29153831065982017,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1204718000,Cotabato,ARAKAN,0.37050155700630516,0.48820064715189326,LOW-LOW,-1.2524668328614985,0.21039980662165325,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1206302000,South Cotabato,BANGA,0.37050155700630516,1.0999395999034616,HIGH-HIGH,3.9758221877674154,7.01365172132418e-05,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1206306000,South Cotabato,KORONADAL,0.37050155700630516,1.8789675365613063,HIGH-HIGH,2.7272767868648136,0.006385944709353924,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP
2025-03,1206311000,South Cotabato,NORALA,0.37050155700630516,1.4129938322661129,HIGH-HIGH,3.2551468589799746,0.00113333744432165,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1206312000,South Cotabato,POLOMOLOK,0.37050155700630516,0.9117530085293117,HIGH-HIGH,1.8557161204322017,0.06349403182911477,HOT_SPOT_90,1,12,1,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP
2025-03,1206313000,South Cotabato,SURALLAH,0.37050155700630516,0.5177305860708106,HIGH-HIGH,1.5053584857427271,0.1322319361748371,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1206314000,South Cotabato,TAMPAKAN,0.37050155700630516,1.1490524272583962,HIGH-HIGH,2.8402041213953257,0.004508467492076229,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1206315000,South Cotabato,TANTANGAN,0.37050155700630516,1.3244058085756374,HIGH-HIGH,2.9368922449004846,0.003315192742694974,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1206316000,South Cotabato,T'BOLI,0.37050155700630516,-0.13581112754105712,NOT_SIGNIFICANT,1.6925303965617102,0.09054488952172794,HOT_SPOT_90,1,12,0,CONNECTED_HOTSPOT_CLUSTER
2025-03,1206317000,South Cotabato,TUPI,0.37050155700630516,0.7843751764325491,HIGH-HIGH,2.961294141206193,0.003063492114136656,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1206318000,South Cotabato,SANTO NIÑO,0.37050155700630516,1.5280242152674914,HIGH-HIGH,2.5624424904369136,0.010393879979214276,HOT_SPOT_95,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP
2025-03,1206319000,South Cotabato,LAKE SEBU,0.37050155700630516,0.10102630596568585,NOT_SIGNIFICANT,-1.0741775099407462,0.28274313026352826,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1206501000,Sultan Kudarat,BAGUMBAYAN,0.37050155700630516,0.11417432113013243,NOT_SIGNIFICANT,1.1357575822695198,0.25605803405349536,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1206502000,Sultan Kudarat,COLUMBIO,0.37050155700630516,0.27740351640802785,NOT_SIGNIFICANT,1.6348752239748816,0.10207520728123085,NOT_SIGNIFICANT,0,0,1,TRANSMISSION_PRESSURE_PROXY+NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1206503000,Sultan Kudarat,ESPERANZA,0.37050155700630516,0.016822155148073496,NOT_SIGNIFICANT,-0.2873297412772385,0.7738598520718016,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1206504000,Sultan Kudarat,ISULAN,0.37050155700630516,0.14179446980629543,NOT_SIGNIFICANT,0.8242771283043915,0.40978211125123476,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1206505000,Sultan Kudarat,KALAMANSIG,0.37050155700630516,0.46389448167032116,LOW-LOW,-1.5023177916234742,0.13301505595224028,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1206506000,Sultan Kudarat,LEBAK,0.37050155700630516,0.09283228320889929,NOT_SIGNIFICANT,-0.5961434407234736,0.5510794059194016,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1206507000,Sultan Kudarat,LUTAYAN,0.37050155700630516,-1.126890011940317,LOW-HIGH,1.9383638055711019,0.05257885298018264,HOT_SPOT_90,1,12,1,CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1206508000,Sultan Kudarat,LAMBAYONG,0.37050155700630516,-0.062897600051686,NOT_SIGNIFICANT,0.6835602280572023,0.49425290631698715,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1206509000,Sultan Kudarat,PALIMBANG,0.37050155700630516,0.9726487860978824,LOW-LOW,-1.9643486711464724,0.04948967098979526,COLD_SPOT_95,0,0,0,NONE
2025-03,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,0.37050155700630516,-0.16990904467225287,NOT_SIGNIFICANT,0.7007139421752944,0.48348155337260357,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1206511000,Sultan Kudarat,TACURONG,0.37050155700630516,0.870969709443231,HIGH-HIGH,1.8725356122836987,0.0611325397878036,HOT_SPOT_90,1,12,1,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,0.37050155700630516,0.2975407530469003,NOT_SIGNIFICANT,-1.0552736244851917,0.2913002003413466,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1208001000,Sarangani,ALABEL,0.37050155700630516,-0.034849607423686424,NOT_SIGNIFICANT,0.11613908407664392,0.9075423137688583,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1208002000,Sarangani,GLAN,0.37050155700630516,0.38558323077220996,LOW-LOW,-1.0597702476667572,0.28924913541320796,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1208003000,Sarangani,KIAMBA,0.37050155700630516,0.16497164203222173,NOT_SIGNIFICANT,-0.9058567906111941,0.36501165737066,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1208004000,Sarangani,MAASIM,0.37050155700630516,-0.13320464239150276,NOT_SIGNIFICANT,0.4604814637896369,0.6451706734210223,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1208005000,Sarangani,MAITUM,0.37050155700630516,0.4663553883181565,LOW-LOW,-1.4263725151733386,0.15376084292134862,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1208006000,Sarangani,MALAPATAN,0.37050155700630516,0.4004767398891947,LOW-LOW,-1.0597702476667572,0.28924913541320796,NOT_SIGNIFICANT,0,0,0,NONE
2025-03,1208007000,Sarangani,MALUNGON,0.37050155700630516,0.15281301424148638,NOT_SIGNIFICANT,1.834424587583536,0.06659099258355616,HOT_SPOT_90,1,12,1,CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2025-03,1230800000,General Santos City,GENERAL SANTOS,0.37050155700630516,0.2943731428176497,NOT_SIGNIFICANT,1.1494041654472527,0.2503893632460512,NOT_SIGNIFICANT,0,0,1,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP
2025-04,1204701000,Cotabato,ALAMADA,0.397760390747818,0.6837252378430522,LOW-LOW,-1.6768411415593378,0.0935735502348847,COLD_SPOT_90,0,0,0,NONE
2025-04,1204702000,Cotabato,CARMEN,0.397760390747818,0.5639603534302339,LOW-LOW,-1.601808097752821,0.10919805183318462,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204703000,Cotabato,KABACAN,0.397760390747818,0.042990837617532196,NOT_SIGNIFICANT,-0.7788295628000711,0.4360801206964975,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204704000,Cotabato,KIDAPAWAN,0.397760390747818,-0.15324682477656051,NOT_SIGNIFICANT,-0.3385840773724154,0.7349230792523498,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204705000,Cotabato,LIBUNGAN,0.397760390747818,0.2459268654217377,NOT_SIGNIFICANT,-1.7576069035574982,0.0788144178963766,COLD_SPOT_90,0,0,0,NONE
2025-04,1204706000,Cotabato,MAGPET,0.397760390747818,0.21879772498344083,NOT_SIGNIFICANT,-1.137361529668134,0.25538718251357806,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204707000,Cotabato,MAKILALA,0.397760390747818,-0.04202868936320863,NOT_SIGNIFICANT,-0.09409961813704586,0.9250300237192456,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204708000,Cotabato,MATALAM,0.397760390747818,-0.025366640414640925,NOT_SIGNIFICANT,-0.169276738347317,0.8655789720388205,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204709000,Cotabato,MIDSAYAP,0.397760390747818,0.005304041876533545,NOT_SIGNIFICANT,-0.4862696996752528,0.6267759594171403,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204710000,Cotabato,M'LANG,0.397760390747818,-0.1303555167497038,NOT_SIGNIFICANT,-0.1720944580576222,0.8633632695942777,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204711000,Cotabato,PIGKAWAYAN,0.397760390747818,0.414611936468251,LOW-LOW,-1.1229232986546025,0.26147007144939005,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204712000,Cotabato,PIKIT,0.397760390747818,0.2616926221694854,NOT_SIGNIFICANT,-0.93708002039998,0.34871739786334843,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204713000,Cotabato,PRESIDENT ROXAS,0.397760390747818,0.18237051159238693,NOT_SIGNIFICANT,-1.557362939701011,0.11938433986301969,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204714000,Cotabato,TULUNAN,0.397760390747818,-0.03857569067373471,NOT_SIGNIFICANT,-0.021553850254099272,0.9828038471317502,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204715000,Cotabato,ANTIPAS,0.397760390747818,0.3680276234050175,LOW-LOW,-1.5337655135274624,0.12508734996740029,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204716000,Cotabato,BANISILAN,0.397760390747818,1.107442352110504,LOW-LOW,-1.9709141320834966,0.048733698388331685,COLD_SPOT_95,0,0,0,NONE
2025-04,1204717000,Cotabato,ALEOSAN,0.397760390747818,-0.09280035083265609,NOT_SIGNIFICANT,-1.0208377263434405,0.3073313271214797,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1204718000,Cotabato,ARAKAN,0.397760390747818,0.5979156906532711,LOW-LOW,-1.3843345063210821,0.16625605287282053,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1206302000,South Cotabato,BANGA,0.397760390747818,1.3569262406668663,HIGH-HIGH,3.996168136852817,6.437601987140713e-05,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2025-04,1206306000,South Cotabato,KORONADAL,0.397760390747818,1.906358435774828,HIGH-HIGH,2.7376388499795783,0.0061881991105590586,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP
2025-04,1206311000,South Cotabato,NORALA,0.397760390747818,1.3610235918421933,HIGH-HIGH,3.350364717296602,0.0008070522048047829,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-04,1206312000,South Cotabato,POLOMOLOK,0.397760390747818,1.0417188174811465,HIGH-HIGH,2.009571332388764,0.04447657792664221,HOT_SPOT_95,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP
2025-04,1206313000,South Cotabato,SURALLAH,0.397760390747818,0.529280869143523,HIGH-HIGH,1.5339179379790522,0.12504984240777306,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1206314000,South Cotabato,TAMPAKAN,0.397760390747818,1.0694366481341087,HIGH-HIGH,2.7160090006262023,0.006607412171325057,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-04,1206315000,South Cotabato,TANTANGAN,0.397760390747818,1.352597153123126,HIGH-HIGH,2.9918232112867944,0.002773168068712831,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-04,1206316000,South Cotabato,T'BOLI,0.397760390747818,-0.06544999855683145,NOT_SIGNIFICANT,1.8665126100189258,0.061969681484028635,HOT_SPOT_90,1,12,0,CONNECTED_HOTSPOT_CLUSTER
2025-04,1206317000,South Cotabato,TUPI,0.397760390747818,0.8726398870971863,HIGH-HIGH,3.0852501911041847,0.002033809920175452,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2025-04,1206318000,South Cotabato,SANTO NIÑO,0.397760390747818,1.5124894286291009,HIGH-HIGH,2.59348336488692,0.009500913529264257,HOT_SPOT_99,1,12,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP
2025-04,1206319000,South Cotabato,LAKE SEBU,0.397760390747818,0.12315265679905602,NOT_SIGNIFICANT,-1.0922753782697119,0.2747120792264087,NOT_SIGNIFICANT,0,0,0,NONE
2025-04,1206501000,Sultan Kudarat,BAGUMBAYAN,0.397760390747818,0.06882886143279326,NOT_SIGNIFICANT,1.1075091782748914,0.2680738462679443,NOT_SIGNIFICANT,0,0,0,NONE
