PERIOD,PSGC,PROVINCE,LOCATION,PREDICTED_CASES,ROLLING_12M_RATE_PER_100K,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,TRANSMISSION_PRESSURE_INDEX,TRANSMISSION_PRESSURE_LEVEL,TESTING_CENTER_NEED_SCORE,ALERT_REASON,ALERT_TYPE,ALERT_STATUS
2025-06,1206311000,South Cotabato,NORALA,0.6735380479384602,17.809115989447765,HOT_SPOT_99,1,13,84.93845663290597,CRITICAL,72.62867769020448,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1206318000,South Cotabato,SANTO NIÑO,0.651889948940632,23.676850452687248,HOT_SPOT_95,1,13,82.70396261307098,CRITICAL,70.94616245638446,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1206306000,South Cotabato,KORONADAL,7.646407483862693,37.828251888872664,HOT_SPOT_99,1,13,82.43002402664162,CRITICAL,70.693056483152,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1206317000,South Cotabato,TUPI,1.2582529583827546,16.457091408983366,HOT_SPOT_99,1,13,79.58796840029785,HIGH,83.29272049627025,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1206511000,Sultan Kudarat,TACURONG,2.428805158089529,25.366111828337136,HOT_SPOT_90,1,13,78.09807059365636,HIGH,70.62552804341318,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1230800000,General Santos City,GENERAL SANTOS,20.651955366907483,25.878948307941364,NOT_SIGNIFICANT,0,0,76.39491247540096,HIGH,83.67267338793357,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1206312000,South Cotabato,POLOMOLOK,4.40081581619798,22.497326753616285,HOT_SPOT_90,1,13,75.5140307435332,HIGH,81.2525774700449,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1206314000,South Cotabato,TAMPAKAN,0.6873591213531967,17.727761316702427,HOT_SPOT_99,1,13,75.42084913730255,HIGH,69.72246849896302,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1206302000,South Cotabato,BANGA,1.7871507974123462,20.647993376329097,HOT_SPOT_99,1,13,73.00028045151798,HIGH,62.41723738315501,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1206507000,Sultan Kudarat,LUTAYAN,0.733748632095316,6.911467925777108,HOT_SPOT_95,1,13,60.35485870100937,MODERATE,63.82864876798787,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-06,1208007000,Sarangani,MALUNGON,1.872484985682361,14.306661881191902,HOT_SPOT_90,1,13,57.41614662556411,MODERATE,58.05414142714825,CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206315000,South Cotabato,TANTANGAN,0.5052993403922703,21.941643856010483,HOT_SPOT_99,1,13,88.8339685444007,CRITICAL,76.55911824946597,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206314000,South Cotabato,TAMPAKAN,0.8199681588281457,19.633085375025104,HOT_SPOT_99,1,13,85.84343522440261,CRITICAL,74.37704727554413,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206311000,South Cotabato,NORALA,0.46052320783786194,16.69295182380053,HOT_SPOT_99,1,13,85.64445482896112,CRITICAL,73.18475046633591,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206511000,Sultan Kudarat,TACURONG,2.948280487062473,25.28330941113504,HOT_SPOT_90,1,13,85.40830838235314,CRITICAL,77.88010937977678,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206306000,South Cotabato,KORONADAL,6.134926744174729,37.832115044391244,HOT_SPOT_99,1,13,84.57449735018491,CRITICAL,72.15243537478503,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206318000,South Cotabato,SANTO NIÑO,0.41557036375919043,24.652489100586543,HOT_SPOT_95,1,13,83.38945436930108,CRITICAL,71.94256880258068,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206317000,South Cotabato,TUPI,0.8046544068823654,16.195180328820562,HOT_SPOT_99,1,13,77.34668250694888,HIGH,81.17726365020486,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206312000,South Cotabato,POLOMOLOK,3.3627031892657415,22.112597905364087,HOT_SPOT_90,1,13,76.69009364799189,HIGH,80.66505403405034,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206302000,South Cotabato,BANGA,1.2618265883721633,20.90788763288773,HOT_SPOT_99,1,13,72.69603251363681,HIGH,62.10119484786193,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206502000,Sultan Kudarat,COLUMBIO,0.5764878194042796,22.03474446664064,HOT_SPOT_95,1,13,72.49515374639056,HIGH,68.18461849586164,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1230800000,General Santos City,GENERAL SANTOS,12.461228503146407,25.759449209354287,NOT_SIGNIFICANT,0,0,70.39472551764825,HIGH,78.0097593102538,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1208007000,Sarangani,MALUNGON,1.4250245209110703,14.682941760695751,HOT_SPOT_90,1,13,56.65401774763944,MODERATE,57.13361706443846,CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-07,1206507000,Sultan Kudarat,LUTAYAN,0.35901054774474994,7.447755754074606,HOT_SPOT_95,1,13,54.45880224841439,MODERATE,59.039188379021496,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206315000,South Cotabato,TANTANGAN,0.5518179940338319,23.039268646287788,HOT_SPOT_99,1,13,91.36566162301705,CRITICAL,79.21842203560459,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206311000,South Cotabato,NORALA,0.5178732867687719,17.728308736572835,HOT_SPOT_99,1,13,88.10624410803484,CRITICAL,76.10344498060012,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206318000,South Cotabato,SANTO NIÑO,0.4354352819028368,25.674415223672725,HOT_SPOT_95,1,13,84.9802939269613,CRITICAL,73.84362680987651,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206306000,South Cotabato,KORONADAL,5.753015050633409,39.10804771188807,HOT_SPOT_99,1,13,84.01950539479839,CRITICAL,71.64937363451487,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206511000,Sultan Kudarat,TACURONG,2.3482268225458514,26.375718521242444,HOT_SPOT_90,1,13,81.42671139142723,CRITICAL,74.03870890632854,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206314000,South Cotabato,TAMPAKAN,0.5267585575839665,20.850730726608447,HOT_SPOT_99,1,13,79.94528213869322,HIGH,73.15980472128082,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206317000,South Cotabato,TUPI,0.81475312997377,17.20077032171563,HOT_SPOT_99,1,13,78.14281492332069,HIGH,82.87100880656745,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206312000,South Cotabato,POLOMOLOK,3.5088258119764513,23.479685682511466,HOT_SPOT_90,1,13,75.6589108996876,HIGH,80.75761059486786,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206302000,South Cotabato,BANGA,1.2913078301234036,22.27561434022232,HOT_SPOT_99,1,13,73.8117923653493,HIGH,63.83834350025269,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1230800000,General Santos City,GENERAL SANTOS,14.91216448743399,26.24382977682953,NOT_SIGNIFICANT,0,0,71.43363183542553,HIGH,78.76177864975269,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206502000,Sultan Kudarat,COLUMBIO,0.3389760713113132,23.02698743500518,HOT_SPOT_95,1,13,71.34623476168505,HIGH,67.82662209033725,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1208007000,Sarangani,MALUNGON,1.8427787200177868,15.439087632821286,HOT_SPOT_90,1,13,59.236502247608655,MODERATE,59.10588069599481,CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-08,1206507000,Sultan Kudarat,LUTAYAN,0.3326960156423896,7.943513407972922,HOT_SPOT_95,1,13,53.246407106726636,MODERATE,58.39609339848232,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206315000,South Cotabato,TANTANGAN,0.4861540931996518,24.00223097448658,HOT_SPOT_99,1,13,96.72096375973078,CRITICAL,84.34094800932563,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206318000,South Cotabato,SANTO NIÑO,0.47316533373225295,24.384770507172142,HOT_SPOT_95,1,13,91.61782659918518,CRITICAL,80.38696542386181,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206311000,South Cotabato,NORALA,0.3500554512473558,18.421389570249502,HOT_SPOT_99,1,13,88.5155388200936,CRITICAL,76.70172113165718,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206306000,South Cotabato,KORONADAL,3.760731275016122,39.90176637528916,HOT_SPOT_99,1,13,83.88155847130517,CRITICAL,71.78574510001347,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206511000,Sultan Kudarat,TACURONG,1.4119956958215376,26.682653788502805,HOT_SPOT_90,1,13,80.87057877725634,CRITICAL,73.37124950980527,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206317000,South Cotabato,TUPI,0.4677736560844317,17.770131262079126,HOT_SPOT_99,1,13,76.81898090933392,HIGH,81.93865180097536,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206314000,South Cotabato,TAMPAKAN,0.29123005823974313,19.18173861313918,HOT_SPOT_99,1,13,76.4909266533376,HIGH,70.21302395202197,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206302000,South Cotabato,BANGA,0.8736936419189038,23.192191607050894,HOT_SPOT_99,1,13,74.50399177798025,HIGH,64.50578662166073,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206312000,South Cotabato,POLOMOLOK,1.8205612708498211,23.906460232430927,HOT_SPOT_95,1,13,71.89834007392221,HIGH,78.59322962851782,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206502000,Sultan Kudarat,COLUMBIO,0.20234666328493572,23.612785976387286,HOT_SPOT_95,1,13,70.21910516704428,HIGH,67.22167398760529,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1230800000,General Santos City,GENERAL SANTOS,8.092991733267326,26.48262240702154,NOT_SIGNIFICANT,0,0,68.48380081192195,HIGH,76.32766270213656,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206507000,Sultan Kudarat,LUTAYAN,0.33704760101477177,8.445117567686143,HOT_SPOT_95,1,13,60.085352356011434,MODERATE,63.75713870108395,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-09,1206316000,South Cotabato,T'BOLI,0.7477078565798556,12.943405947185585,HOT_SPOT_95,1,13,44.79230096406513,LOW,49.846279728076865,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-10,1206318000,South Cotabato,SANTO NIÑO,1.188237008026776,24.813416275850823,HOT_SPOT_95,1,13,91.47196640291574,CRITICAL,80.1977367760239,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-10,1206311000,South Cotabato,NORALA,0.8549864093463985,18.10950826572259,HOT_SPOT_99,1,13,89.58483935804664,CRITICAL,77.96940190748724,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-10,1206315000,South Cotabato,TANTANGAN,0.6580995275552537,23.28679501732477,HOT_SPOT_99,1,13,88.66038114199092,CRITICAL,77.24655198415454,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-10,1206317000,South Cotabato,TUPI,1.6010528184637567,18.50566623444987,HOT_SPOT_99,1,13,87.5155934085958,CRITICAL,89.1693513505454,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-10,1206306000,South Cotabato,KORONADAL,7.3950312147274815,41.96998508106512,HOT_SPOT_99,1,13,82.94349578510824,CRITICAL,71.13968666957416,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-10,1206511000,Sultan Kudarat,TACURONG,2.9709316776605372,27.457658902513142,HOT_SPOT_90,1,13,79.56688332821172,HIGH,72.42552352547823,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-10,1206302000,South Cotabato,BANGA,2.1241697325641375,24.37662614742414,HOT_SPOT_99,1,13,79.2244402080937,HIGH,66.68415317652084,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-10,1206314000,South Cotabato,TAMPAKAN,0.5735331460145235,20.507178533005984,HOT_SPOT_99,1,13,76.31760843599305,HIGH,70.13997957885404,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2025-10,1206312000,South Cotabato,POLOMOLOK,3.9859580904878724,24.979971615384176,HOT_SPOT_95,1,13,73.72524092210702,HIGH,79.24369528615102,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
